,Region,LandValue,ImprovementValue,HOEX,Latitude,Longitude,Delta,TimetoFinal,ConstructionDelay,Neighbours,TimetoApply,RepairTime,Units,IncomeRatio,YearBuilt,BuildingCode,Occupancy,Stories,Basement,Area,ConstructionClass,ReplacementCost,Image2008,Image2009,Image2010,Image2011,Image2012,Image2013,Image2014,Image2015,Image2016,Image2017,Image2018,Image2019,Image2020,Image2021,Image2022,Image2023,Image2024
498,SantaRosa,206113,407021,False,38.48031289,-122.7504746,295,608,22,984,313,273,1,0.990344425,1940,Post1940,RES1,2,False,1700,Average,208675.0,NA,NA,NA,Index:498 Lat:38.48031289 Long:-122.7504746 Date:2011-06,NA,Index:498 Lat:38.48031289 Long:-122.7504746 Date:2013-07,Index:498 Lat:38.48031289 Long:-122.7504746 Date:2014-04,Index:498 Lat:38.48031289 Long:-122.7504746 Date:2015-06,NA,NA,NA,NA,NA,NA,Index:498 Lat:38.48031289 Long:-122.7504746 Date:2022-09,NA,NA
499,SantaRosa,181201,307480,False,38.48045711,-122.7506334,219,533,52,974,314,167,1,0.990344425,1950,Post1940,RES1,1,True,1275,Average,159196.5,NA,NA,NA,Index:499 Lat:38.48045711 Long:-122.7506334 Date:2011-06,NA,Index:499 Lat:38.48045711 Long:-122.7506334 Date:2013-07,Index:499 Lat:38.48045711 Long:-122.7506334 Date:2014-04,Index:499 Lat:38.48045711 Long:-122.7506334 Date:2015-06,NA,NA,NA,NA,NA,NA,Index:499 Lat:38.48045711 Long:-122.7506334 Date:2022-09,NA,NA
500,SantaRosa,101743,142137,True,38.48039734,-122.7508899,106,871,20,965,765,86,1,0.990344425,1960,Post1940,RES1,1,False,1700,Average,198322.0,NA,NA,NA,Index:500 Lat:38.48039734 Long:-122.7508899 Date:2011-06,NA,Index:500 Lat:38.48039734 Long:-122.7508899 Date:2013-07,Index:500 Lat:38.48039734 Long:-122.7508899 Date:2014-04,Index:500 Lat:38.48039734 Long:-122.7508899 Date:2015-06,NA,NA,NA,NA,NA,NA,Index:500 Lat:38.48039734 Long:-122.7508899 Date:2022-09,NA,NA
501,SantaRosa,63123,188107,True,38.48030294,-122.7511084,546,1150,216,957,604,330,1,0.990344425,1950,Post1940,RES1,2,False,1700,Average,208675.0,NA,NA,NA,Index:501 Lat:38.48030294 Long:-122.7511084 Date:2011-06,NA,Index:501 Lat:38.48030294 Long:-122.7511084 Date:2013-07,Index:501 Lat:38.48030294 Long:-122.7511084 Date:2014-04,Index:501 Lat:38.48030294 Long:-122.7511084 Date:2015-06,NA,NA,NA,NA,NA,NA,Index:501 Lat:38.48030294 Long:-122.7511084 Date:2022-09,NA,NA
502,SantaRosa,265847,434849,True,38.48013141,-122.7511295,629,996,132,965,367,497,1,0.990344425,1950,Post1940,RES1,1,False,1700,Average,198322.0,NA,NA,NA,Index:502 Lat:38.48013141 Long:-122.7511295 Date:2011-06,NA,Index:502 Lat:38.48013141 Long:-122.7511295 Date:2013-07,Index:502 Lat:38.48013141 Long:-122.7511295 Date:2014-04,Index:502 Lat:38.48013141 Long:-122.7511295 Date:2015-06,NA,NA,NA,NA,NA,NA,Index:502 Lat:38.48013141 Long:-122.7511295 Date:2022-09,NA,NA
503,SantaRosa,206113,451212,False,38.47997489,-122.7510444,193,930,26,971,737,167,1,0.990344425,1960,Post1940,RES1,1,False,1700,Custom,271167.0,NA,NA,NA,Index:503 Lat:38.47997489 Long:-122.7510444 Date:2011-06,NA,Index:503 Lat:38.47997489 Long:-122.7510444 Date:2013-07,Index:503 Lat:38.47997489 Long:-122.7510444 Date:2014-04,Index:503 Lat:38.47997489 Long:-122.7510444 Date:2015-06,NA,NA,NA,NA,NA,NA,Index:503 Lat:38.47997489 Long:-122.7510444 Date:2022-09,NA,NA
504,SantaRosa,291592,488901,True,38.47986834,-122.7509318,434,856,104,985,422,330,1,0.990344425,1940,Post1940,RES1,1,False,1700,Average,198322.0,NA,NA,NA,Index:504 Lat:38.47986834 Long:-122.7509318 Date:2011-06,NA,Index:504 Lat:38.47986834 Long:-122.7509318 Date:2013-07,Index:504 Lat:38.47986834 Long:-122.7509318 Date:2014-04,Index:504 Lat:38.47986834 Long:-122.7509318 Date:2015-06,NA,NA,NA,NA,NA,NA,Index:504 Lat:38.47986834 Long:-122.7509318 Date:2022-09,NA,NA
505,SantaRosa,114687,217307,True,38.47973029,-122.7506949,526,707,45,996,181,481,1,0.990344425,1940,Post1940,RES1,1,False,1700,Average,198322.0,NA,NA,NA,Index:505 Lat:38.47973029 Long:-122.7506949 Date:2011-06,NA,Index:505 Lat:38.47973029 Long:-122.7506949 Date:2013-07,Index:505 Lat:38.47973029 Long:-122.7506949 Date:2014-04,Index:505 Lat:38.47973029 Long:-122.7506949 Date:2015-06,NA,NA,NA,NA,NA,NA,Index:505 Lat:38.47973029 Long:-122.7506949 Date:2022-09,NA,NA
506,SantaRosa,234456,321541,False,38.47961988,-122.7510032,322,736,103,988,414,219,1,0.990344425,1940,Post1940,RES1,1,False,1700,Custom,271167.0,NA,NA,NA,Index:506 Lat:38.47961988 Long:-122.7510032 Date:2011-06,NA,Index:506 Lat:38.47961988 Long:-122.7510032 Date:2013-07,Index:506 Lat:38.47961988 Long:-122.7510032 Date:2014-05,Index:506 Lat:38.47961988 Long:-122.7510032 Date:2015-07,Index:506 Lat:38.47961988 Long:-122.7510032 Date:2016-06,Index:506 Lat:38.47961988 Long:-122.7510032 Date:2017-06,NA,Index:506 Lat:38.47961988 Long:-122.7510032 Date:2019-03,NA,NA,Index:506 Lat:38.47961988 Long:-122.7510032 Date:2022-11,Index:506 Lat:38.47961988 Long:-122.7510032 Date:2023-03,NA
507,SantaRosa,99897,149544,True,38.47957038,-122.7511478,335,505,26,982,170,309,1,0.990344425,1950,Post1940,RES1,1,False,1700,Custom,271167.0,NA,NA,NA,Index:507 Lat:38.47957038 Long:-122.7511478 Date:2011-06,NA,Index:507 Lat:38.47957038 Long:-122.7511478 Date:2013-07,Index:507 Lat:38.47957038 Long:-122.7511478 Date:2014-05,Index:507 Lat:38.47957038 Long:-122.7511478 Date:2015-07,Index:507 Lat:38.47957038 Long:-122.7511478 Date:2016-06,Index:507 Lat:38.47957038 Long:-122.7511478 Date:2017-06,NA,Index:507 Lat:38.47957038 Long:-122.7511478 Date:2019-03,NA,NA,Index:507 Lat:38.47957038 Long:-122.7511478 Date:2022-11,Index:507 Lat:38.47957038 Long:-122.7511478 Date:2023-03,NA
508,SantaRosa,105317,146696,True,38.4794618,-122.7514628,404,580,72,977,176,332,1,0.990344425,1940,Post1940,RES1,1,False,1700,Average,198322.0,NA,NA,NA,Index:508 Lat:38.4794618 Long:-122.7514628 Date:2011-06,NA,Index:508 Lat:38.4794618 Long:-122.7514628 Date:2013-07,Index:508 Lat:38.4794618 Long:-122.7514628 Date:2014-05,Index:508 Lat:38.4794618 Long:-122.7514628 Date:2015-07,Index:508 Lat:38.4794618 Long:-122.7514628 Date:2016-06,Index:508 Lat:38.4794618 Long:-122.7514628 Date:2017-06,NA,Index:508 Lat:38.4794618 Long:-122.7514628 Date:2019-03,NA,Index:508 Lat:38.4794618 Long:-122.7514628 Date:2021-03,Index:508 Lat:38.4794618 Long:-122.7514628 Date:2022-09,Index:508 Lat:38.4794618 Long:-122.7514628 Date:2023-03,NA
509,SantaRosa,105317,148954,False,38.47941133,-122.7516242,246,681,118,960,435,128,1,0.990344425,1950,Post1940,RES1,1,False,1700,Average,198322.0,NA,NA,NA,Index:509 Lat:38.47941133 Long:-122.7516242 Date:2011-06,NA,Index:509 Lat:38.47941133 Long:-122.7516242 Date:2013-07,Index:509 Lat:38.47941133 Long:-122.7516242 Date:2014-05,Index:509 Lat:38.47941133 Long:-122.7516242 Date:2015-07,Index:509 Lat:38.47941133 Long:-122.7516242 Date:2016-06,Index:509 Lat:38.47941133 Long:-122.7516242 Date:2017-06,NA,Index:509 Lat:38.47941133 Long:-122.7516242 Date:2019-03,NA,Index:509 Lat:38.47941133 Long:-122.7516242 Date:2021-03,Index:509 Lat:38.47941133 Long:-122.7516242 Date:2022-09,Index:509 Lat:38.47941133 Long:-122.7516242 Date:2023-03,NA
510,SantaRosa,165935,277230,True,38.47910538,-122.7513506,308,611,77,988,303,231,1,0.990344425,1940,Post1940,RES1,2,False,1700,Average,208675.0,NA,NA,NA,Index:510 Lat:38.47910538 Long:-122.7513506 Date:2011-06,NA,Index:510 Lat:38.47910538 Long:-122.7513506 Date:2013-07,Index:510 Lat:38.47910538 Long:-122.7513506 Date:2014-05,Index:510 Lat:38.47910538 Long:-122.7513506 Date:2015-07,Index:510 Lat:38.47910538 Long:-122.7513506 Date:2016-06,Index:510 Lat:38.47910538 Long:-122.7513506 Date:2017-06,NA,Index:510 Lat:38.47910538 Long:-122.7513506 Date:2019-03,NA,Index:510 Lat:38.47910538 Long:-122.7513506 Date:2021-03,Index:510 Lat:38.47910538 Long:-122.7513506 Date:2022-09,Index:510 Lat:38.47910538 Long:-122.7513506 Date:2023-03,NA
511,SantaRosa,63123,275554,True,38.47885848,-122.7512318,574,885,54,993,311,520,1,0.990344425,1940,Post1940,RES1,1,False,1700,Average,198322.0,NA,NA,NA,Index:511 Lat:38.47885848 Long:-122.7512318 Date:2011-06,NA,Index:511 Lat:38.47885848 Long:-122.7512318 Date:2013-07,Index:511 Lat:38.47885848 Long:-122.7512318 Date:2014-04,Index:511 Lat:38.47885848 Long:-122.7512318 Date:2015-05,Index:511 Lat:38.47885848 Long:-122.7512318 Date:2016-04,NA,NA,Index:511 Lat:38.47885848 Long:-122.7512318 Date:2019-03,NA,Index:511 Lat:38.47885848 Long:-122.7512318 Date:2021-03,Index:511 Lat:38.47885848 Long:-122.7512318 Date:2022-09,Index:511 Lat:38.47885848 Long:-122.7512318 Date:2023-03,NA
512,SantaRosa,116037,309431,False,38.47874515,-122.7511851,419,776,44,997,357,375,1,0.990344425,1960,Post1940,RES1,1,False,1700,Average,198322.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
513,SantaRosa,204000,494700,True,38.47862391,-122.7511455,314,1101,66,1001,787,248,1,0.990344425,1960,Post1940,RES1,1,False,1700,Average,198322.0,NA,NA,NA,Index:513 Lat:38.47862391 Long:-122.7511455 Date:2011-06,NA,Index:513 Lat:38.47862391 Long:-122.7511455 Date:2013-07,Index:513 Lat:38.47862391 Long:-122.7511455 Date:2014-04,Index:513 Lat:38.47862391 Long:-122.7511455 Date:2015-05,Index:513 Lat:38.47862391 Long:-122.7511455 Date:2016-04,NA,NA,Index:513 Lat:38.47862391 Long:-122.7511455 Date:2019-03,NA,Index:513 Lat:38.47862391 Long:-122.7511455 Date:2021-03,Index:513 Lat:38.47862391 Long:-122.7511455 Date:2022-09,Index:513 Lat:38.47862391 Long:-122.7511455 Date:2023-03,NA
514,SantaRosa,63123,128960,False,38.47842268,-122.7509941,399,776,100,1009,377,299,1,0.990344425,1960,Post1940,RES1,1,False,1700,Average,198322.0,NA,NA,NA,Index:514 Lat:38.47842268 Long:-122.7509941 Date:2011-06,NA,Index:514 Lat:38.47842268 Long:-122.7509941 Date:2013-07,Index:514 Lat:38.47842268 Long:-122.7509941 Date:2014-04,Index:514 Lat:38.47842268 Long:-122.7509941 Date:2015-05,Index:514 Lat:38.47842268 Long:-122.7509941 Date:2016-04,NA,NA,Index:514 Lat:38.47842268 Long:-122.7509941 Date:2019-03,NA,Index:514 Lat:38.47842268 Long:-122.7509941 Date:2021-03,Index:514 Lat:38.47842268 Long:-122.7509941 Date:2022-09,Index:514 Lat:38.47842268 Long:-122.7509941 Date:2023-03,NA
515,SantaRosa,205603,339941,True,38.47841695,-122.7511728,312,602,35,1001,290,277,1,0.990344425,1950,Post1940,RES1,1,False,1700,Average,198322.0,NA,NA,NA,Index:515 Lat:38.47841695 Long:-122.7511728 Date:2011-06,NA,Index:515 Lat:38.47841695 Long:-122.7511728 Date:2013-07,Index:515 Lat:38.47841695 Long:-122.7511728 Date:2014-04,Index:515 Lat:38.47841695 Long:-122.7511728 Date:2015-05,Index:515 Lat:38.47841695 Long:-122.7511728 Date:2016-04,NA,NA,Index:515 Lat:38.47841695 Long:-122.7511728 Date:2019-03,NA,Index:515 Lat:38.47841695 Long:-122.7511728 Date:2021-03,Index:515 Lat:38.47841695 Long:-122.7511728 Date:2022-09,Index:515 Lat:38.47841695 Long:-122.7511728 Date:2023-03,NA
516,SantaRosa,63123,212432,False,38.47841762,-122.7513357,442,772,34,996,330,408,1,0.990344425,1950,Post1940,RES1,1,False,1700,Average,198322.0,NA,NA,NA,Index:516 Lat:38.47841762 Long:-122.7513357 Date:2011-06,NA,Index:516 Lat:38.47841762 Long:-122.7513357 Date:2013-07,Index:516 Lat:38.47841762 Long:-122.7513357 Date:2014-04,Index:516 Lat:38.47841762 Long:-122.7513357 Date:2015-05,Index:516 Lat:38.47841762 Long:-122.7513357 Date:2016-04,NA,NA,Index:516 Lat:38.47841762 Long:-122.7513357 Date:2019-03,NA,Index:516 Lat:38.47841762 Long:-122.7513357 Date:2021-03,Index:516 Lat:38.47841762 Long:-122.7513357 Date:2022-09,Index:516 Lat:38.47841762 Long:-122.7513357 Date:2023-03,NA
517,SantaRosa,121342,254829,False,38.47841875,-122.7514948,572,888,168,985,316,404,1,0.990344425,1950,Post1940,RES1,1,False,1700,Average,198322.0,NA,NA,NA,Index:517 Lat:38.47841875 Long:-122.7514948 Date:2011-06,NA,Index:517 Lat:38.47841875 Long:-122.7514948 Date:2013-07,Index:517 Lat:38.47841875 Long:-122.7514948 Date:2014-04,Index:517 Lat:38.47841875 Long:-122.7514948 Date:2015-05,Index:517 Lat:38.47841875 Long:-122.7514948 Date:2016-04,NA,NA,Index:517 Lat:38.47841875 Long:-122.7514948 Date:2019-03,NA,Index:517 Lat:38.47841875 Long:-122.7514948 Date:2021-03,Index:517 Lat:38.47841875 Long:-122.7514948 Date:2022-09,Index:517 Lat:38.47841875 Long:-122.7514948 Date:2023-03,NA
518,SantaRosa,63123,156914,True,38.478418,-122.751651,331,589,14,974,258,317,1,0.990344425,1960,Post1940,RES1,1,False,1700,Average,198322.0,NA,NA,NA,Index:518 Lat:38.478418 Long:-122.751651 Date:2011-06,NA,Index:518 Lat:38.478418 Long:-122.751651 Date:2013-07,Index:518 Lat:38.478418 Long:-122.751651 Date:2014-04,Index:518 Lat:38.478418 Long:-122.751651 Date:2015-05,Index:518 Lat:38.478418 Long:-122.751651 Date:2016-04,NA,NA,Index:518 Lat:38.478418 Long:-122.751651 Date:2019-03,NA,Index:518 Lat:38.478418 Long:-122.751651 Date:2021-03,Index:518 Lat:38.478418 Long:-122.751651 Date:2022-09,Index:518 Lat:38.478418 Long:-122.751651 Date:2023-03,NA
519,SantaRosa,262793,394706,True,38.47841737,-122.7518086,395,695,224,959,300,171,1,0.990344425,1960,Post1940,RES1,1,False,1700,Average,198322.0,NA,NA,NA,Index:519 Lat:38.47841737 Long:-122.7518086 Date:2011-06,NA,Index:519 Lat:38.47841737 Long:-122.7518086 Date:2013-07,Index:519 Lat:38.47841737 Long:-122.7518086 Date:2014-04,Index:519 Lat:38.47841737 Long:-122.7518086 Date:2015-05,Index:519 Lat:38.47841737 Long:-122.7518086 Date:2016-04,NA,NA,Index:519 Lat:38.47841737 Long:-122.7518086 Date:2019-03,NA,Index:519 Lat:38.47841737 Long:-122.7518086 Date:2021-03,Index:519 Lat:38.47841737 Long:-122.7518086 Date:2022-09,Index:519 Lat:38.47841737 Long:-122.7518086 Date:2023-03,NA
520,SantaRosa,206113,411195,False,38.47841825,-122.7519678,186,923,26,951,737,160,1,0.990344425,1950,Post1940,RES1,1,False,1700,Average,198322.0,NA,NA,NA,Index:520 Lat:38.47841825 Long:-122.7519678 Date:2011-06,NA,Index:520 Lat:38.47841825 Long:-122.7519678 Date:2013-07,Index:520 Lat:38.47841825 Long:-122.7519678 Date:2014-04,Index:520 Lat:38.47841825 Long:-122.7519678 Date:2015-05,Index:520 Lat:38.47841825 Long:-122.7519678 Date:2016-04,NA,NA,Index:520 Lat:38.47841825 Long:-122.7519678 Date:2019-03,NA,Index:520 Lat:38.47841825 Long:-122.7519678 Date:2021-03,Index:520 Lat:38.47841825 Long:-122.7519678 Date:2022-09,Index:520 Lat:38.47841825 Long:-122.7519678 Date:2023-03,NA
521,SantaRosa,108326,180116,False,38.47841662,-122.75213,356,630,100,935,274,256,1,0.990344425,1940,Post1940,RES1,2,False,1700,Average,208675.0,NA,NA,NA,Index:521 Lat:38.47841662 Long:-122.75213 Date:2011-06,NA,Index:521 Lat:38.47841662 Long:-122.75213 Date:2013-07,Index:521 Lat:38.47841662 Long:-122.75213 Date:2014-04,Index:521 Lat:38.47841662 Long:-122.75213 Date:2015-05,Index:521 Lat:38.47841662 Long:-122.75213 Date:2016-04,NA,NA,Index:521 Lat:38.47841662 Long:-122.75213 Date:2019-03,NA,Index:521 Lat:38.47841662 Long:-122.75213 Date:2021-03,Index:521 Lat:38.47841662 Long:-122.75213 Date:2022-09,Index:521 Lat:38.47841662 Long:-122.75213 Date:2023-03,NA
522,SantaRosa,63123,129860,True,38.47840453,-122.7522912,308,552,24,927,244,284,1,0.990344425,1940,Post1940,RES1,1,False,1700,Custom,271167.0,NA,NA,NA,Index:522 Lat:38.47840453 Long:-122.7522912 Date:2011-06,NA,Index:522 Lat:38.47840453 Long:-122.7522912 Date:2013-07,Index:522 Lat:38.47840453 Long:-122.7522912 Date:2014-04,Index:522 Lat:38.47840453 Long:-122.7522912 Date:2015-05,NA,NA,NA,Index:522 Lat:38.47840453 Long:-122.7522912 Date:2019-03,NA,NA,Index:522 Lat:38.47840453 Long:-122.7522912 Date:2022-09,NA,NA
523,SantaRosa,136472,361676,True,38.47838295,-122.7524519,286,503,45,914,217,241,1,0.990344425,1940,Post1940,RES1,1,False,1700,Custom,271167.0,NA,NA,NA,Index:523 Lat:38.47838295 Long:-122.7524519 Date:2011-06,NA,Index:523 Lat:38.47838295 Long:-122.7524519 Date:2013-07,Index:523 Lat:38.47838295 Long:-122.7524519 Date:2014-04,Index:523 Lat:38.47838295 Long:-122.7524519 Date:2015-05,NA,NA,NA,Index:523 Lat:38.47838295 Long:-122.7524519 Date:2019-03,NA,NA,Index:523 Lat:38.47838295 Long:-122.7524519 Date:2022-09,NA,NA
524,SantaRosa,63123,169544,True,38.47725013,-122.7525166,1005,1316,54,912,311,951,1,0.990344425,1960,Post1940,RES1,1,False,1700,Average,198322.0,NA,NA,NA,Index:524 Lat:38.47725013 Long:-122.7525166 Date:2011-06,NA,Index:524 Lat:38.47725013 Long:-122.7525166 Date:2013-07,Index:524 Lat:38.47725013 Long:-122.7525166 Date:2014-04,Index:524 Lat:38.47725013 Long:-122.7525166 Date:2015-05,NA,NA,NA,Index:524 Lat:38.47725013 Long:-122.7525166 Date:2019-03,NA,NA,Index:524 Lat:38.47725013 Long:-122.7525166 Date:2022-09,NA,NA
525,SantaRosa,180349,73389,False,38.47722575,-122.752867,-1,-1,72,886,449,-1,1,0.990344425,1950,Post1940,RES1,1,False,1700,Average,198322.0,NA,NA,NA,Index:525 Lat:38.47722575 Long:-122.752867 Date:2011-06,NA,Index:525 Lat:38.47722575 Long:-122.752867 Date:2013-07,Index:525 Lat:38.47722575 Long:-122.752867 Date:2014-04,Index:525 Lat:38.47722575 Long:-122.752867 Date:2015-05,NA,NA,NA,Index:525 Lat:38.47722575 Long:-122.752867 Date:2019-03,NA,NA,Index:525 Lat:38.47722575 Long:-122.752867 Date:2022-09,NA,NA
526,SantaRosa,42228,11938,False,38.47722513,-122.7530422,405,720,57,872,315,348,1,0.990344425,1940,Post1940,RES1,1,False,1700,Average,198322.0,NA,NA,NA,Index:526 Lat:38.47722513 Long:-122.7530422 Date:2011-06,NA,Index:526 Lat:38.47722513 Long:-122.7530422 Date:2013-07,Index:526 Lat:38.47722513 Long:-122.7530422 Date:2014-04,Index:526 Lat:38.47722513 Long:-122.7530422 Date:2015-05,NA,NA,NA,Index:526 Lat:38.47722513 Long:-122.7530422 Date:2019-03,NA,NA,Index:526 Lat:38.47722513 Long:-122.7530422 Date:2022-09,NA,NA
527,SantaRosa,121342,293660,False,38.47722116,-122.7532112,449,742,94,862,293,355,1,0.990344425,1950,Post1940,RES1,1,False,1700,Custom,271167.0,NA,NA,NA,Index:527 Lat:38.47722116 Long:-122.7532112 Date:2011-06,NA,Index:527 Lat:38.47722116 Long:-122.7532112 Date:2013-07,Index:527 Lat:38.47722116 Long:-122.7532112 Date:2014-04,Index:527 Lat:38.47722116 Long:-122.7532112 Date:2015-05,NA,NA,NA,Index:527 Lat:38.47722116 Long:-122.7532112 Date:2019-03,NA,NA,Index:527 Lat:38.47722116 Long:-122.7532112 Date:2022-09,NA,NA
528,SantaRosa,240950,361426,True,38.47719923,-122.7536322,335,476,147,827,141,188,1,0.990344425,1950,Post1940,RES1,1,False,1700,Average,198322.0,NA,NA,NA,Index:528 Lat:38.47719923 Long:-122.7536322 Date:2011-06,NA,Index:528 Lat:38.47719923 Long:-122.7536322 Date:2013-07,Index:528 Lat:38.47719923 Long:-122.7536322 Date:2014-04,Index:528 Lat:38.47719923 Long:-122.7536322 Date:2015-05,NA,NA,NA,Index:528 Lat:38.47719923 Long:-122.7536322 Date:2019-03,NA,NA,Index:528 Lat:38.47719923 Long:-122.7536322 Date:2022-09,NA,NA
529,SantaRosa,202932,628105,False,38.47770325,-122.7536447,357,874,107,827,517,250,1,0.990344425,1950,Post1940,RES1,1,False,1700,Average,198322.0,NA,NA,NA,Index:529 Lat:38.47770325 Long:-122.7536447 Date:2011-06,NA,Index:529 Lat:38.47770325 Long:-122.7536447 Date:2013-07,Index:529 Lat:38.47770325 Long:-122.7536447 Date:2014-04,Index:529 Lat:38.47770325 Long:-122.7536447 Date:2015-05,NA,NA,NA,Index:529 Lat:38.47770325 Long:-122.7536447 Date:2019-03,NA,NA,Index:529 Lat:38.47770325 Long:-122.7536447 Date:2022-09,NA,NA
530,SantaRosa,175795,263988,False,38.47771903,-122.7534067,489,758,53,845,269,436,1,0.990344425,1960,Post1940,RES1,2,False,1700,Average,208675.0,NA,NA,NA,Index:530 Lat:38.47771903 Long:-122.7534067 Date:2011-06,NA,Index:530 Lat:38.47771903 Long:-122.7534067 Date:2013-07,Index:530 Lat:38.47771903 Long:-122.7534067 Date:2014-04,Index:530 Lat:38.47771903 Long:-122.7534067 Date:2015-05,NA,NA,NA,Index:530 Lat:38.47771903 Long:-122.7534067 Date:2019-03,NA,NA,Index:530 Lat:38.47771903 Long:-122.7534067 Date:2022-09,NA,NA
531,SantaRosa,63123,161425,False,38.4776683,-122.753219,289,554,57,860,265,232,1,0.990344425,1940,Post1940,RES1,1,False,1700,Average,198322.0,NA,NA,NA,Index:531 Lat:38.4776683 Long:-122.753219 Date:2011-06,NA,Index:531 Lat:38.4776683 Long:-122.753219 Date:2013-07,Index:531 Lat:38.4776683 Long:-122.753219 Date:2014-04,Index:531 Lat:38.4776683 Long:-122.753219 Date:2015-05,NA,NA,NA,Index:531 Lat:38.4776683 Long:-122.753219 Date:2019-03,NA,NA,Index:531 Lat:38.4776683 Long:-122.753219 Date:2022-09,NA,NA
532,SantaRosa,203284,304648,True,38.47763983,-122.7530491,278,503,77,870,225,201,1,0.990344425,1960,Post1940,RES1,2,False,1700,Average,208675.0,NA,NA,NA,Index:532 Lat:38.47763983 Long:-122.7530491 Date:2011-06,NA,Index:532 Lat:38.47763983 Long:-122.7530491 Date:2013-07,Index:532 Lat:38.47763983 Long:-122.7530491 Date:2014-04,Index:532 Lat:38.47763983 Long:-122.7530491 Date:2015-05,NA,NA,NA,Index:532 Lat:38.47763983 Long:-122.7530491 Date:2019-03,NA,NA,Index:532 Lat:38.47763983 Long:-122.7530491 Date:2022-09,NA,NA
533,SantaRosa,275832,413753,False,38.47763725,-122.7528744,769,1056,288,884,287,481,1,0.990344425,1940,Post1940,RES1,1,False,1700,Average,198322.0,NA,NA,NA,Index:533 Lat:38.47763725 Long:-122.7528744 Date:2011-06,NA,Index:533 Lat:38.47763725 Long:-122.7528744 Date:2013-07,Index:533 Lat:38.47763725 Long:-122.7528744 Date:2014-04,Index:533 Lat:38.47763725 Long:-122.7528744 Date:2015-05,NA,NA,NA,Index:533 Lat:38.47763725 Long:-122.7528744 Date:2019-03,NA,NA,Index:533 Lat:38.47763725 Long:-122.7528744 Date:2022-09,NA,NA
534,SantaRosa,122698,179969,True,38.47765775,-122.752699,322,521,70,896,199,252,1,0.990344425,1960,Post1940,RES1,1,False,1700,Average,198322.0,NA,NA,NA,Index:534 Lat:38.47765775 Long:-122.752699 Date:2011-06,NA,Index:534 Lat:38.47765775 Long:-122.752699 Date:2013-07,Index:534 Lat:38.47765775 Long:-122.752699 Date:2014-04,Index:534 Lat:38.47765775 Long:-122.752699 Date:2015-05,NA,NA,NA,Index:534 Lat:38.47765775 Long:-122.752699 Date:2019-03,NA,NA,Index:534 Lat:38.47765775 Long:-122.752699 Date:2022-09,NA,NA
535,SantaRosa,63123,205996,True,38.47768764,-122.7525236,387,703,55,911,316,332,1,0.990344425,1950,Post1940,RES1,1,False,1700,Average,198322.0,NA,NA,NA,Index:535 Lat:38.47768764 Long:-122.7525236 Date:2011-06,NA,Index:535 Lat:38.47768764 Long:-122.7525236 Date:2013-07,Index:535 Lat:38.47768764 Long:-122.7525236 Date:2014-04,Index:535 Lat:38.47768764 Long:-122.7525236 Date:2015-05,NA,NA,NA,Index:535 Lat:38.47768764 Long:-122.7525236 Date:2019-03,NA,NA,Index:535 Lat:38.47768764 Long:-122.7525236 Date:2022-09,NA,NA
536,SantaRosa,189139,441334,True,38.47795936,-122.7525223,174,371,21,911,197,153,1,0.990344425,1960,Post1940,RES1,1,True,1275,Custom,220476.1875,NA,NA,NA,Index:536 Lat:38.47795936 Long:-122.7525223 Date:2011-06,NA,Index:536 Lat:38.47795936 Long:-122.7525223 Date:2013-07,Index:536 Lat:38.47795936 Long:-122.7525223 Date:2014-04,Index:536 Lat:38.47795936 Long:-122.7525223 Date:2015-05,NA,NA,NA,Index:536 Lat:38.47795936 Long:-122.7525223 Date:2019-03,NA,NA,Index:536 Lat:38.47795936 Long:-122.7525223 Date:2022-09,NA,NA
537,SantaRosa,109466,138662,False,38.47793473,-122.7526978,401,549,34,896,148,367,1,0.990344425,1940,Post1940,RES1,1,False,1700,Average,198322.0,NA,NA,NA,Index:537 Lat:38.47793473 Long:-122.7526978 Date:2011-06,NA,Index:537 Lat:38.47793473 Long:-122.7526978 Date:2013-07,Index:537 Lat:38.47793473 Long:-122.7526978 Date:2014-04,Index:537 Lat:38.47793473 Long:-122.7526978 Date:2015-05,NA,NA,NA,Index:537 Lat:38.47793473 Long:-122.7526978 Date:2019-03,NA,NA,Index:537 Lat:38.47793473 Long:-122.7526978 Date:2022-09,NA,NA
538,SantaRosa,206113,411737,True,38.47792686,-122.7530199,304,888,180,874,584,124,1,0.990344425,1940,Post1940,RES1,1,False,1700,Average,198322.0,NA,NA,NA,Index:538 Lat:38.47792686 Long:-122.7530199 Date:2011-06,NA,Index:538 Lat:38.47792686 Long:-122.7530199 Date:2013-07,Index:538 Lat:38.47792686 Long:-122.7530199 Date:2014-04,Index:538 Lat:38.47792686 Long:-122.7530199 Date:2015-05,NA,NA,NA,Index:538 Lat:38.47792686 Long:-122.7530199 Date:2019-03,NA,NA,Index:538 Lat:38.47792686 Long:-122.7530199 Date:2022-09,NA,NA
